상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
14525258,엔제리너스,명동L7호텔점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114012500,충무로2가,1.11401E+18,1,대지,62,12,서울특별시 중구 충무로2가 62-12,1.11403E+11,서울특별시 중구 퇴계로,137,,1.11401E+24,,서울특별시 중구 퇴계로 137,100861,4537,,1,,126.9869583,37.56139358
20330095,짱구휴게실,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,46,29,서울특별시 중구 남창동 46-29,1.11404E+11,서울특별시 중구 남대문시장6길,29,,1.11401E+24,,서울특별시 중구 남대문시장6길 29,100804,4529,,,,126.9781281,37.55901983
21832950,뚝심한우,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114012700,명동2가,1.11401E+18,1,대지,2,9,서울특별시 중구 명동2가 2-9,1.11404E+11,서울특별시 중구 명동10길,19,21,1.11401E+24,,서울특별시 중구 명동10길 19-21,100809,4537,,1,,126.9857439,37.56330238
22139967,민속식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,62,1,서울특별시 중구 남창동 62-1,1.11404E+11,서울특별시 중구 남대문시장4길,46,,1.11401E+24,,서울특별시 중구 남대문시장4길 46,100805,4528,,,,126.9771099,37.55815502
20669120,신당동삼겹두부마을,,Q,음식,Q01,한식,Q01A11,두부요리전문,I56111,한식 음식점업,11,서울특별시,11140,중구,1114065000,신당5동,1114016200,신당동,1.11402E+18,1,대지,133,9,서울특별시 중구 신당동 133-9,1.11404E+11,서울특별시 중구 다산로42길,60,,1.11402E+24,,서울특별시 중구 다산로42길 60,100819,4585,,1,,127.0194421,37.56408265
21844926,거북이네김치생삼겹살,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11140,중구,1114057000,필동,1114013200,충무로4가,1.11401E+18,1,대지,155,1,서울특별시 중구 충무로4가 155-1,1.11404E+11,서울특별시 중구 퇴계로37길,26,,1.11401E+24,,서울특별시 중구 퇴계로37길 26,100862,4557,,,,126.9936468,37.56230678
20336377,자유인,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11140,중구,1114057000,필동,1114015800,충무로3가,1.11402E+18,1,대지,59,7,서울특별시 중구 충무로3가 59-7,1.11404E+11,서울특별시 중구 수표로2길,11,,1.11402E+24,,서울특별시 중구 수표로2길 11,100013,4554,,,,126.9911351,37.56222227
20661111,현대식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114067000,황학동,1114016500,황학동,1.11402E+18,1,대지,634,,서울특별시 중구 황학동 634,1.11404E+11,서울특별시 중구 난계로11길,53,,1.11402E+24,,서울특별시 중구 난계로11길 53,100869,4575,,1,,127.0211098,37.56725014
14525106,고구려전통삼계탕,,Q,음식,Q05,닭/오리요리,Q05A01,삼계탕전문,I56111,한식 음식점업,11,서울특별시,11140,중구,1114054000,회현동,1114011800,남대문로5가,1.11401E+18,1,대지,63,11,서울특별시 중구 남대문로5가 63-11,1.11402E+11,서울특별시 중구 세종대로,5,,1.11401E+24,,서울특별시 중구 세종대로 5,100800,4512,,2,,126.9725891,37.55768327
12476828,행복전집,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114010200,다동,1.11401E+18,1,대지,53,8,서울특별시 중구 다동 53-8,1.11404E+11,서울특별시 중구 다동길,31,,1.11401E+24,,서울특별시 중구 다동길 31,100180,4521,,1,,126.9808263,37.56783732
20670896,불로만숯불바베큐,,Q,음식,Q06,양식,Q06A06,바베큐전문,I56114,서양식 음식점업,11,서울특별시,11140,중구,1114064500,청구동,1114016200,신당동,1.11402E+18,1,대지,333,171,서울특별시 중구 신당동 333-171,1.11404E+11,서울특별시 중구 다산로24길,12,,1.11402E+24,수양빌딩,서울특별시 중구 다산로24길 12,100450,4590,,,,127.0131066,37.55782166
12099884,바스버거,광화문점,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114010100,무교동,1.11401E+18,1,대지,11,,서울특별시 중구 무교동 11,1.11404E+11,서울특별시 중구 다동길,5,,1.11401E+24,광일빌딩,서울특별시 중구 다동길 5,100170,4521,,-1,,126.9796907,37.56809782
21835592,우정식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114013200,충무로4가,1.11401E+18,1,대지,120,3,서울특별시 중구 충무로4가 120-3,1.11403E+11,서울특별시 중구 퇴계로,217,,1.11401E+24,"진양상가,진양아파트",서울특별시 중구 퇴계로 217,100713,4558,,,,126.9959203,37.56242525
20269383,검은아저씨가게,,Q,음식,Q08,제과제빵떡케익,Q08A02,케익전문점,I56191,제과점업,11,서울특별시,11140,중구,1114054000,회현동,1114012000,봉래동2가,1.11401E+18,1,대지,122,11,서울특별시 중구 봉래동2가 122-11,1.11402E+11,서울특별시 중구 한강대로,405,,1.11401E+24,경부고속철도서울민자역사,서울특별시 중구 한강대로 405,100162,4509,,2,,126.9695061,37.554719
12628623,커피디엔에이팩토리,청계천점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114011000,수표동,1.11401E+18,1,대지,99,,서울특별시 중구 수표동 99,1.11403E+11,서울특별시 중구 청계천로,100,,1.11401E+24,시그니쳐타워,서울특별시 중구 청계천로 100,100230,4542,,1,,126.9884022,37.56761415
17813827,소동천,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11140,중구,1114065000,신당5동,1114016200,신당동,1.11402E+18,1,대지,150,5,서울특별시 중구 신당동 150-5,1.11403E+11,서울특별시 중구 퇴계로,456,,1.11402E+24,,서울특별시 중구 퇴계로 456,100819,4578,,1,,127.0221439,37.56521334
12100505,피제이라운지,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114013400,인현동2가,1.11401E+18,1,대지,73,1,서울특별시 중구 인현동2가 73-1,1.11403E+11,서울특별시 중구 마른내로,71,,1.11402E+24,오일관광(주)호텔피제이,서울특별시 중구 마른내로 71,100282,4548,,1,,126.9956607,37.56490091
19985012,본죽,명동2호점,Q,음식,Q10,별식/퓨전요리,Q10A01,죽전문점,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114012600,명동1가,1.11401E+18,1,대지,10,5,서울특별시 중구 명동1가 10-5,1.11404E+11,서울특별시 중구 명동9길,10,,1.11401E+24,,서울특별시 중구 명동9길 10,100021,4538,,,,126.9850054,37.56434124
20326086,왕비집2호점,2호점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114012600,명동1가,1.11401E+18,1,대지,34,1,서울특별시 중구 명동1가 34-1,1.11404E+11,서울특별시 중구 명동9길,13,,1.11401E+24,,서울특별시 중구 명동9길 13,100021,4534,,2,,126.9847669,37.56440226
12105945,52랩,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012300,회현동3가,1.11401E+18,1,대지,9,15,서울특별시 중구 회현동3가 9-15,1.11404E+11,서울특별시 중구 퇴계로14길,19,,1.11401E+24,,서울특별시 중구 퇴계로14길 19,100053,4631,,1,,126.983767,37.55968121
20612972,와하하커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114054000,회현동,1114012100,회현동1가,1.11401E+18,1,대지,48,1,서울특별시 중구 회현동1가 48-1,1.11404E+11,서울특별시 중구 소공로3길,12,,1.11401E+24,,서울특별시 중구 소공로3길 12,100873,4633,,1,,126.9824601,37.55757052
21937201,필동해물,,Q,음식,Q03,일식/수산물,Q03A05,해물찜/탕전문,I56111,한식 음식점업,11,서울특별시,11140,중구,1114057000,필동,1114013800,필동2가,1.11401E+18,1,대지,97,1,서울특별시 중구 필동2가 97-1,1.11403E+11,서울특별시 중구 필동로,30,,1.11401E+24,,서울특별시 중구 필동로 30,100272,4626,,1,,126.9960227,37.55901117
12453813,두꺼비사철탕,,Q,음식,Q10,별식/퓨전요리,Q10A09,사철탕전문,I56111,한식 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114014700,쌍림동,1.11401E+18,1,대지,182,75,서울특별시 중구 쌍림동 182-75,1.11404E+11,서울특별시 중구 장충단로7길,28,,1.11401E+24,,서울특별시 중구 장충단로7길 28,100400,4615,,1,,127.0049053,37.56259143
3071695,왕비집,명동중앙점,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114012400,충무로1가,1.11401E+18,1,대지,25,6,서울특별시 중구 충무로1가 25-6,1.11404E+11,서울특별시 중구 명동8나길,45,,1.11401E+24,최엽성외과,서울특별시 중구 명동8나길 45,100011,4535,,2,,126.9823786,37.56106587
19983578,카페7그램,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114058000,장충동,1114014400,장충동2가,1.11401E+18,1,대지,187,22,서울특별시 중구 장충동2가 187-22,1.11404E+11,서울특별시 중구 동호로24길,27,,1.11401E+24,,서울특별시 중구 동호로24길 27,100855,4617,,2,,127.0052854,37.56039608
12454830,한솥도시락동국대후문점,동국대후문점,Q,음식,Q07,패스트푸드,Q07A02,도시락전문점,I56111,한식 음식점업,11,서울특별시,11140,중구,1114057000,필동,1114013600,묵정동,1.11401E+18,1,대지,10,,서울특별시 중구 묵정동 10,1.11404E+11,서울특별시 중구 서애로1길,26,,1.11401E+24,,서울특별시 중구 서애로1길 26,100380,4620,,1,,126.999542,37.56076203
19986038,원일분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,60,13,서울특별시 중구 남창동 60-13,1.11404E+11,서울특별시 중구 남대문시장4길,38,1,1.11401E+24,,서울특별시 중구 남대문시장4길 38-1,100804,4528,,,,126.9771288,37.55843451
19977927,자매식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114014700,쌍림동,1.11401E+18,1,대지,25,22,서울특별시 중구 쌍림동 25-22,1.11404E+11,서울특별시 중구 퇴계로53길,10,13,1.11401E+24,,서울특별시 중구 퇴계로53길 10-13,100400,4560,,1,,127.004158,37.56431513
25312982,혜화카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114058000,장충동,1114014400,장충동2가,1.11401E+18,1,대지,192,5,서울특별시 중구 장충동2가 192-5,1.11404E+11,서울특별시 중구 필동로1길,40,,1.11401E+24,동국대학교,서울특별시 중구 필동로1길 40,100856,4620,,1,,126.9984996,37.55914934
19986433,을지식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114060500,을지로동,1114015600,입정동,1.11402E+18,1,대지,79,,서울특별시 중구 입정동 79,1.11404E+11,서울특별시 중구 을지로17길,7,6,1.11402E+24,,서울특별시 중구 을지로17길 7-6,100852,4544,,1,,126.9943069,37.56708793
19984854,황소곱창,,Q,음식,Q01,한식,Q01A03,곱창/양구이전문,I56111,한식 음식점업,11,서울특별시,11140,중구,1114054000,회현동,1114011900,봉래동1가,1.11401E+18,1,대지,132,7,서울특별시 중구 봉래동1가 132-7,1.11403E+11,서울특별시 중구 통일로,22,9,1.11401E+24,,서울특별시 중구 통일로 22-9,100161,4512,,1,,126.9724374,37.55801533
12439348,핫시즈너나주곰탕작업장,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114061500,신당동,1114016300,흥인동,1.11402E+18,1,대지,115,,서울특별시 중구 흥인동 115,1.11404E+11,서울특별시 중구 퇴계로75길,27,,1.11402E+24,,서울특별시 중구 퇴계로75길 27,100880,4569,,,,127.0155034,37.56662686
19985934,월드컵,,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,I56211,일반유흥 주점업,11,서울특별시,11140,중구,1114059000,광희동,1114014500,광희동1가,1.11401E+18,1,대지,182,21,서울특별시 중구 광희동1가 182-21,1.11404E+11,서울특별시 중구 을지로44길,13,,1.11401E+24,,서울특별시 중구 을지로44길 13,100411,4561,,-1,,127.0066557,37.56545347
12117783,궁채,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114067000,황학동,1114016500,황학동,1.11402E+18,1,대지,474,,서울특별시 중구 황학동 474,1.11404E+11,서울특별시 중구 퇴계로85길,48,,1.11402E+24,,서울특별시 중구 퇴계로85길 48,100869,4576,,1,,127.0197321,37.56786043
21857235,파리바게뜨장충점,장충점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114058000,장충동,1114014300,장충동1가,1.11401E+18,1,대지,56,17,서울특별시 중구 장충동1가 56-17,1.11403E+11,서울특별시 중구 장충단로,175,,1.11401E+24,,서울특별시 중구 장충단로 175,100391,4616,,1,,127.0055424,37.56065054
12099171,밥이야기,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114064500,청구동,1114016200,신당동,1.11402E+18,1,대지,843,,서울특별시 중구 신당동 843,1.11404E+11,서울특별시 중구 청구로1길,23,,1.11402E+24,삼성아파트,서울특별시 중구 청구로1길 23,100763,4588,,1,,127.0184283,37.55852379
12195071,을지황소곱창,,Q,음식,Q01,한식,Q01A03,곱창/양구이전문,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114012500,충무로2가,1.11401E+18,1,대지,51,15,서울특별시 중구 충무로2가 51-15,1.11404E+11,서울특별시 중구 삼일대로4길,12,,1.11401E+24,,서울특별시 중구 삼일대로4길 12,100861,4553,,,,126.9898376,37.56191383
12455113,커피베이한국관광공사서울센터점,한국관광공사서울센터점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114010200,다동,1.11401E+18,1,대지,10,,서울특별시 중구 다동 10,1.11403E+11,서울특별시 중구 청계천로,40,,1.11401E+24,한국관광공사,서울특별시 중구 청계천로 40,100180,4521,,1,,126.9816094,37.56851986
12627116,고또카페GOTTO,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114054000,회현동,1114011800,남대문로5가,1.11401E+18,1,대지,84,11,서울특별시 중구 남대문로5가 84-11,1.11403E+11,서울특별시 중구 통일로,10,,1.11401E+24,연세세브란스빌딩,서울특별시 중구 통일로 10,100753,4527,B1,-1,,126.9736159,37.5570885
12624474,커피광,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114013100,저동1가,1.11401E+18,1,대지,2,3,서울특별시 중구 저동1가 2-3,1.11402E+11,서울특별시 중구 삼일대로,330,,1.11401E+24,평화빌딩,서울특별시 중구 삼일대로 330,100031,4552,,-1,,126.9884121,37.56437048
19983589,참맛,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114014700,쌍림동,1.11401E+18,1,대지,244,4,서울특별시 중구 쌍림동 244-4,1.11404E+11,서울특별시 중구 퇴계로56길,33,,1.11401E+24,,서울특별시 중구 퇴계로56길 33,100400,4616,,1,,127.0061102,37.56221413
19978833,남일식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,203,15,서울특별시 중구 남창동 203-15,1.11403E+11,서울특별시 중구 소파로,23,,1.11401E+24,,서울특별시 중구 소파로 23,100806,4635,,,,126.979515,37.55608541
20342363,가무,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012700,명동2가,1.11401E+18,1,대지,55,13,서울특별시 중구 명동2가 55-13,1.11404E+11,서울특별시 중구 명동4길,16,,1.11401E+24,,서울특별시 중구 명동4길 16,100810,4536,,1,,126.9835976,37.56298658
12452356,제주마을하도리,충정로점,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11140,중구,1114068000,중림동,1114017100,중림동,1.11402E+18,1,대지,1154,,서울특별시 중구 중림동 1154,1.11403E+11,서울특별시 중구 중림로,21,,1.11402E+24,더플레이스충정로,서울특별시 중구 중림로 21,100360,4506,,,,126.9660632,37.55897786
12340277,달콤방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114057000,필동,1114013900,필동3가,1.11401E+18,1,대지,33,1,서울특별시 중구 필동3가 33-1,1.11403E+11,서울특별시 중구 필동로,22,,1.11401E+24,,서울특별시 중구 필동로 22,100273,4626,,1,,126.9960258,37.5596239
12283720,계희커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114059000,광희동,1114013400,인현동2가,1.11401E+18,1,대지,192,3,서울특별시 중구 인현동2가 192-3,1.11404E+11,서울특별시 중구 퇴계로41길,45,,1.11401E+24,,서울특별시 중구 퇴계로41길 45,100282,4556,,1,,126.9954258,37.56384469
19980573,승승장구,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114012800,남산동1가,1.11401E+18,1,대지,13,18,서울특별시 중구 남산동1가 13-18,1.11404E+11,서울특별시 중구 퇴계로16길,27,,1.11401E+24,,서울특별시 중구 퇴계로16길 27,100041,4631,,1,,126.9844253,37.55955172
20289444,밥한&술,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114057000,필동,1114013800,필동2가,1.11401E+18,1,대지,31,,서울특별시 중구 필동2가 31,1.11404E+11,서울특별시 중구 퇴계로42길,14,,1.11401E+24,,서울특별시 중구 퇴계로42길 14,100272,4624,,1,,126.9965373,37.56115101
23353914,제일상회,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114060500,을지로동,1114016000,인현동1가,1.11402E+18,1,대지,77,1,서울특별시 중구 인현동1가 77-1,1.11404E+11,서울특별시 중구 을지로18길,41,,1.11402E+24,,서울특별시 중구 을지로18길 41,100281,4549,,1,,126.994204,37.56463622
19973556,금성루,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114013200,충무로4가,1.11401E+18,1,대지,15,28,서울특별시 중구 충무로4가 15-28,1.11404E+11,서울특별시 중구 충무로2길,25,,1.11401E+24,,서울특별시 중구 충무로2길 25,100863,4556,,,,126.9945831,37.56254002
12098722,까페바이칼,페바이칼,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114059000,광희동,1114014500,광희동1가,1.11401E+18,1,대지,288,1,서울특별시 중구 광희동1가 288-1,1.11404E+11,서울특별시 중구 동호로34길,24,,1.11401E+24,,서울특별시 중구 동호로34길 24,100411,4561,,2,,127.0037407,37.56505047
20325716,커피빈,코리아순화동라마다호텔점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114016800,순화동,1.11402E+18,1,대지,151,,서울특별시 중구 순화동 151,1.11403E+11,서울특별시 중구 칠패로,27,,1.11402E+24,순화동THE#주상복합,서울특별시 중구 칠패로 27,100130,4511,,1,,126.9720218,37.56025531
12103096,집밥,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,403,26,서울특별시 중구 신당동 403-26,1.11403E+11,서울특별시 중구 청구로,93,3,1.11402E+24,,서울특별시 중구 청구로 93-3,100833,4609,,1,,127.0118118,37.56073922
12629447,한성돈까스,,Q,음식,Q06,양식,Q06A02,돈가스전문점,I56114,서양식 음식점업,11,서울특별시,11140,중구,1114052000,소공동,1114011100,소공동,1.11401E+18,1,대지,1,,서울특별시 중구 소공동 1,1.11403E+11,서울특별시 중구 을지로,30,,1.11401E+24,롯데호텔,서울특별시 중구 을지로 30,100721,4533,,-1,,126.9809849,37.56533379
20432587,목우촌,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,844,,서울특별시 중구 신당동 844,1.11403E+11,서울특별시 중구 다산로,32,,1.11402E+24,남산타운아파트,서울특별시 중구 다산로 32,100754,4595,,1,,127.0056418,37.54720778
19985214,잠두매점,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114012100,회현동1가,1.11401E+18,2,산,1,2,서울특별시 중구 회현동1가 산1-2,1.11404E+11,서울특별시 중구 남산공원길,649,,1.11401E+24,,서울특별시 중구 남산공원길 649,100051,4636,,,,126.9837905,37.55378859
12652425,명가국시,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114054000,회현동,1114011900,봉래동1가,1.11401E+18,1,대지,5,41,서울특별시 중구 봉래동1가 5-41,1.11403E+11,서울특별시 중구 칠패로,36,,1.11401E+24,연세봉래빌딩,서울특별시 중구 칠패로 36,100161,4512,,-1,,126.9728713,37.55938869
12464185,직원식당,,Q,음식,Q14,기타음식업,Q14A01,구내식당/자급식음식점,I56120,기관구내식당업,11,서울특별시,11140,중구,1114060500,을지로동,1114015900,초동,1.11402E+18,1,대지,72,10,서울특별시 중구 초동 72-10,1.11403E+11,서울특별시 중구 마른내로,28,,1.11402E+24,,서울특별시 중구 마른내로 28,100300,4555,,-2,,126.9908263,37.56413885
20331592,오성,,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,I56211,일반유흥 주점업,11,서울특별시,11140,중구,1114059000,광희동,1114013200,충무로4가,1.11401E+18,1,대지,15,18,서울특별시 중구 충무로4가 15-18,1.11404E+11,서울특별시 중구 충무로2길,23,,1.11401E+24,,서울특별시 중구 충무로2길 23,100863,4556,,,,126.9944474,37.56252985
19986815,부원집,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,47,10,서울특별시 중구 남창동 47-10,1.11404E+11,서울특별시 중구 남대문시장4길,41,6,1.11401E+24,,서울특별시 중구 남대문시장4길 41-6,100804,4529,,,,126.9775929,37.55842952
12281236,단군나라,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114060500,을지로동,1114015200,주교동,1.11402E+18,1,대지,43,19,서울특별시 중구 주교동 43-19,1.11404E+11,서울특별시 중구 동호로37길,33,15,1.11402E+24,,서울특별시 중구 동호로37길 33-15,100330,4546,,1,,126.9998124,37.56846825
12457740,하남돼지집,명동1호점,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11401E+18,1,대지,199,77,서울특별시 중구 을지로2가 199-77,1.11404E+11,서울특별시 중구 명동9가길,12,,1.11401E+24,,서울특별시 중구 명동9가길 12,100845,4534,,,,126.9839191,37.56515184
21935012,호림정,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114060500,을지로동,1114015200,주교동,1.11402E+18,1,대지,290,1,서울특별시 중구 주교동 290-1,1.11404E+11,서울특별시 중구 을지로27길,32,22,1.11402E+24,,서울특별시 중구 을지로27길 32-22,100330,4546,,,,126.9999189,37.56812675
19986138,민정이네,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114068000,중림동,1114017300,만리동1가,1.11402E+18,1,대지,61,1,서울특별시 중구 만리동1가 61-1,1.11404E+11,서울특별시 중구 만리재로37길,21,,1.11402E+24,,서울특별시 중구 만리재로37길 21,100371,4501,,1,,126.9671489,37.55658158
20478952,동감,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114052000,소공동,1114016800,순화동,1.11402E+18,1,대지,151,,서울특별시 중구 순화동 151,1.11403E+11,서울특별시 중구 칠패로,27,,1.11402E+24,순화동THE#주상복합,서울특별시 중구 칠패로 27,100130,4511,,-1,,126.9720218,37.56025531
21821151,충무칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114060500,을지로동,1114016100,저동2가,1.11402E+18,1,대지,3,5,서울특별시 중구 저동2가 3-5,1.11403E+11,서울특별시 중구 수표로,46,1,1.11402E+24,,서울특별시 중구 수표로 46-1,100032,4550,,1,,126.9900302,37.56524934
12105874,치킨마당,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11140,중구,1114064500,청구동,1114016200,신당동,1.11402E+18,1,대지,310,7,서울특별시 중구 신당동 310-7,1.11404E+11,서울특별시 중구 다산로28길,2,1,1.11402E+24,,서울특별시 중구 다산로28길 2-1,100825,4589,,1,,127.0138508,37.55975611
26358817,을지반점,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11140,중구,1114060500,을지로동,1114015200,주교동,1.11402E+18,1,대지,18,4,서울특별시 중구 주교동 18-4,1.11404E+11,서울특별시 중구 을지로35길,51,10,1.11402E+24,,서울특별시 중구 을지로35길 51-10,100330,4546,,1,,127.0009596,37.5690276
19984053,성수식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,368,82,서울특별시 중구 신당동 368-82,1.11404E+11,서울특별시 중구 다산로10길,10,6,1.11402E+24,,서울특별시 중구 다산로10길 10-6,100450,4597,,,,127.0103031,37.55328395
